,dataset,model_name,batch_size,window_size,CGAR,arithmetic_return,average_return,daily_return_variance,daily_return_variance_log,time_weighted_return,total_return,sharp_ratio,value_at_risk,volatility,final_portfolio_value
15,AAPL,GRU_SC_Predictor,64,15,-0.0107340785390763,-6.84137460146918,-0.0106896478147955,0.0351929108697603,0.03559957398978,,-6.718698938188037,-0.0563701187772679,-0.3196166067782799,4.745889058611321,932.8130106181196
16,AAPL,MLP_Predictor,32,15,-0.0107340785390763,-6.84137460146918,-0.0106896478147955,0.0351929108697603,0.03559957398978,,-6.718698938188037,-0.0563701187772679,-0.3196166067782799,4.745889058611321,932.8130106181196
17,AAPL,MLPEncoder_Agent,64,15,0.1388957074633934,100.2845130737533,0.1566945516777395,3.5926134932684044,3.5905529009874764,,142.89693428998604,0.0828706089824696,-2.9645907183473503,47.95073133636002,2428.9693428998603
18,AAPL,GRU_Predictor,64,15,-0.0107340785390763,-6.84137460146918,-0.0106896478147955,0.0351929108697603,0.03559957398978,,-6.718698938188037,-0.0563701187772679,-0.3196166067782799,4.745889058611321,932.8130106181196
19,AAPL,CNNEncoder_Agent,64,15,0.1731509343660509,124.79786846469004,0.1949966694760782,4.390317201494336,4.407713410419789,,202.33302648019423,0.093273776316523,-3.255456712205395,53.00757501486345,3023.330264801942
20,AAPL,CNN_SC_Predictor,32,15,-0.0107340785390763,-6.84137460146918,-0.0106896478147955,0.0351929108697603,0.03559957398978,,-6.718698938188037,-0.0563701187772679,-0.3196166067782799,4.745889058611321,932.8130106181196
21,AAPL,GRUEncoder_SC_Agent,32,15,0.0342996802248807,23.22777605447864,0.0362934000851228,0.4295816464500256,0.4241268604369995,,24.43727522057345,0.0556645695336264,-1.043028709613377,16.58108119900558,1244.3727522057343
22,AAPL,MLP_Predictor,64,15,-0.0107340785390763,-6.84137460146918,-0.0106896478147955,0.0351929108697603,0.03559957398978,,-6.718698938188037,-0.0563701187772679,-0.3196166067782799,4.745889058611321,932.8130106181196
23,AAPL,MLP_SC_Predictor,64,15,-0.0107340785390763,-6.84137460146918,-0.0106896478147955,0.0351929108697603,0.03559957398978,,-6.718698938188037,-0.0563701187772679,-0.3196166067782799,4.745889058611321,932.8130106181196
24,AAPL,MLPEncoder_SC_Agent,64,15,0.1049992403309163,81.98597237252213,0.1281030818320658,4.637339609506773,4.664327228996829,,95.57893360104516,0.0596426227198913,-3.418092345946752,54.47841178012016,1955.7893360104515
25,AAPL,GRUEncoder_Agent,64,15,0.0329241575536265,23.42787092141262,0.0366060483147072,0.7616011056349697,0.7657127127294415,,23.34698355781336,0.0421642704880604,-1.4005105235991764,22.077697063017705,1233.4698355781336
26,AAPL,GRU_SC_Predictor,32,15,-0.0107340785390763,-6.84137460146918,-0.0106896478147955,0.0351929108697603,0.03559957398978,,-6.718698938188037,-0.0563701187772679,-0.3196166067782799,4.745889058611321,932.8130106181196
27,AAPL,GRU_Predictor,32,15,-0.0107340785390763,-6.84137460146918,-0.0106896478147955,0.0351929108697603,0.03559957398978,,-6.718698938188037,-0.0563701187772679,-0.3196166067782799,4.745889058611321,932.8130106181196
28,S&P,MLP_Predictor,64,15,0.0180451510414902,17.135795013332228,0.0265259984726505,1.3508855608881023,1.3569688515350224,,13.615473548804175,0.0213850769506644,-1.887454437865868,29.541023549188576,1136.1547354880418
29,S&P,CNNEncoder_SC_Agent,32,15,0.0460636187784357,35.18175828170192,0.0544609261326655,1.3351686146864168,1.3394082685777882,,36.15051626144068,0.0457390547471193,-1.848352784253402,29.368672511494715,1361.5051626144068
30,S&P,MLPEncoder_Agent,32,15,0.0187764952234381,16.568786376903518,0.0256482761252376,1.0291800236779352,1.034367484796736,,14.15341868519956,0.0236384213801249,-1.6449571531923215,25.78469110336492,1141.5341868519956
31,S&P,GRU_Predictor,64,15,-0.006957467937374,-3.0900931935948077,-0.0047834259962767,0.0918443954075073,0.0916121352062142,,-3.329166154573488,-0.0217441913741235,-0.5038454738028808,7.702692998766712,966.7083384542652
32,S&P,CNNEncoder_Agent,32,15,0.0318116715374072,22.41597263963984,0.034699648048978,0.2364150146318906,0.2336282694720986,,24.179644931996062,0.0681825093381276,-0.7659928177386628,12.358159225879934,1241.7964493199606
33,S&P,GRUEncoder_SC_Agent,64,15,0.0193824711430368,18.27614385469859,0.0282912443571185,1.4361937935893168,1.442881355813197,,14.601074380440265,0.0222155598777049,-1.945197879584137,30.45950082747087,1146.0107438044026
34,S&P,GRU_SC_Predictor,64,15,-0.0010765109368704,0.5014639229605486,0.0007762599426633,0.0271490169568554,0.0273831322347901,,0.4142621562692398,-0.0059896591767629,-0.2705583970966911,4.187871172102673,1004.1426215626924
35,S&P,GRUEncoder_SC_Agent,32,15,0.0313224886764995,25.984387058186773,0.0402235093779981,1.4358970057536735,1.440555714701607,,23.787965039066037,0.032196972430875,-1.9330616943714092,30.45635345403112,1237.8796503906603
36,S&P,MLP_SC_Predictor,64,15,0.0249126093758933,21.288708481498382,0.0329546570921027,1.263765376496782,1.2686030995071118,,18.768231777575057,0.0278423104638276,-1.8182798667736635,28.57258184373476,1187.6823177757506
37,S&P,DQN_Agent,32,15,0.0197846222673714,16.26626287936017,0.0251799734974615,0.7349146036002415,0.7378820683293891,,14.899124698814104,0.0274357041237298,-1.3865338040013309,21.788869496276213,1148.991246988141
38,S&P,GRU_Predictor,32,15,0.0256253832074282,19.456120908138026,0.0301178342231238,0.5566029137931523,0.5556288947207204,,19.316224532959016,0.0381774961589358,-1.1984551248479638,18.96221195721576,1193.1622453295902
39,S&P,DQN_Agent,64,15,0.0540339076013918,37.58806104145479,0.0581858530053479,0.4894416354823239,0.4867005054486348,,43.34055759063106,0.0809716074412279,-1.093883622316571,17.781431228154307,1433.4055759063106
40,S&P,CNN_SC_Predictor,32,15,0.0170246486096203,13.33768510774189,0.0206465713742134,0.3820232304335856,0.381426233414018,,12.869063626087131,0.0307341653820623,-0.9971783980696334,15.70945596957757,1128.690636260871
41,S&P,MLPEncoder_Agent,64,15,0.0301648987961478,24.283317354485856,0.0375902745425477,1.1398281306592295,1.1452428823854588,,22.86600978819406,0.0336712032756722,-1.7205272382984993,27.13538229702803,1228.6600978819406
42,S&P,CNN_Predictor,64,15,-0.0131578680258925,-3.833867084072239,-0.0059347787679136,1.0997132866093633,1.1049775757586775,,-7.125127652501464,-0.0073230588357471,-1.7328378050865223,26.653607319641534,928.7487234749854
43,S&P,CNNEncoder_Agent,64,15,0.0126049940683437,10.736214836582928,0.0166195276108094,0.4611530441131686,0.4598819896069852,,9.692574814102386,0.0220105698273969,-1.101660978657811,17.2599208137554,1096.925748141024
44,S&P,MLP_Predictor,32,15,-0.0010765109368704,0.5014639229605486,0.0007762599426633,0.0271490169568554,0.0273831322347901,,0.4142621562692398,-0.0059896591767629,-0.2705583970966911,4.187871172102673,1004.1426215626924
45,S&P,GRU_SC_Predictor,32,15,0.0001686500316733,1.389724178373671,0.0021512758179158,0.0529753230443016,0.0534831800532141,,1.2252292718639637,0.0018850337721632,-0.3768712499283254,5.849962280785992,1012.2522927186396
46,S&P,MLP_SC_Predictor,32,15,0.0084798252286688,7.716912679058721,0.0119456852617008,0.3506399268584491,0.3502869120971538,,6.808327582029142,0.0173321387259682,-0.9631761872820696,15.05036188104984,1068.0832758202914
47,S&P,MLPEncoder_SC_Agent,64,15,0.0013217301449097,3.7473088237891568,0.0058007876529243,0.552808854539917,0.553723045381543,,1.982055252696023,0.0054984499440901,-1.2185777546924714,18.897473906127946,1019.8205525269602
48,S&P,CNNEncoder_SC_Agent,64,15,0.0477977631473613,36.07876497556707,0.0558494813863267,1.2664815557784803,1.2699028390078382,,37.68360405688359,0.0482011982387549,-1.7973733806870755,28.603270530358905,1376.836040568836
49,S&P,GRUEncoder_Agent,32,15,0.0437373483807013,32.25020116420218,0.0499229120188888,0.8972866351388922,0.8938387305126106,,34.12068764667549,0.0510097243722395,-1.5099665136360212,24.075862732199734,1341.206876466755
50,S&P,DQN_SC_Agent,32,15,0.0291187937704329,23.43037664296086,0.0362699328838403,1.0878321545211116,1.088786719142861,,22.03874476675717,0.0331989557531924,-1.6812791637563986,26.509235594800504,1220.3874476675717
51,S&P,CNN_SC_Predictor,64,15,0.0136834051191803,13.726800617115051,0.0212489173639551,1.1686075489718486,1.1731277824369692,,10.459318910360322,0.0181020708494056,-1.758925510878976,27.4758162141876,1104.5931891036032
52,S&P,DQN_SC_Agent,64,15,0.0266087410774051,20.672126806191866,0.0320001962944146,0.7357147388902212,0.7361820317675685,,20.076393269143296,0.0353939211721374,-1.380481870964124,21.80072754114144,1200.763932691433
53,S&P,MLPEncoder_SC_Agent,32,15,0.0541805086044622,39.06098212300195,0.0604659165990742,0.913621921542095,0.9156326129762136,,43.476298008233,0.061607496197513,-1.5135585192794951,24.294027276600172,1434.76298008233
54,S&P,GRUEncoder_Agent,64,15,0.0249296441875879,20.139939662460364,0.0311763771864711,0.9062211586798704,0.9079618718035906,,18.781299076277875,0.0310158607527579,-1.536459930358521,24.195430736136856,1187.8129907627788
55,S&P,CNN_Predictor,32,15,0.0013410718810114,2.6682291152481192,0.004130385627319,0.2145399564122016,0.2150915862118153,,1.99479829372292,0.0052223752639803,-0.7586197763141249,11.772544832884783,1019.9479829372292
56,CSCO,CNN_Predictor,32,15,-0.0026407552523699,-2.781851919075081,-0.0050304736330471,0.0194939902037465,0.0197259340694012,,-2.7963108610203675,-0.020190134497553,-0.2349514453396707,3.2833179228749483,972.0368913897964
57,CSCO,DQN_SC_Agent,64,15,0.0153368237528983,7.571690212940467,0.0136920257015198,0.1682718027478903,0.1693534134182212,,7.363295276005897,0.039884647038044,-0.6618212495483757,9.646466032676596,1073.632952760059
58,CSCO,MLPEncoder_Agent,32,15,0.028593521636222,15.61144335361017,0.0282304581439605,0.4276241089410165,0.4250149724084493,,15.5278708401049,0.047229305920608,-1.0486296912115,15.377780471979111,1155.278708401049
59,CSCO,GRUEncoder_SC_Agent,32,15,0.0497627474544737,27.76929749638569,0.0502157278415654,0.5849655492838004,0.591743473839322,,29.869718140124498,0.0692272351934814,-1.2092703154753075,17.98571513045677,1298.697181401245
60,CSCO,GRU_SC_Predictor,64,15,-0.0156562428329842,-8.855542191743542,-0.0160136386830805,0.4239174697479376,0.4283050947731849,,-9.547356895400174,-0.0209197106853477,-1.0881965267736098,15.310988236250772,904.5264310459984
61,CSCO,MLP_SC_Predictor,32,15,0.0287137982106777,15.518523465311247,0.0280624294128594,0.3669223696170182,0.3686850452260372,,15.604715364247316,0.0507423791284821,-0.9694430942789116,14.244580386877356,1156.0471536424732
62,CSCO,DQN_Agent,32,15,0.0088083006980266,3.997459120984791,0.007228678338128,0.181382977875238,0.1823566271341337,,3.556772816733905,0.0230343839681975,-0.6941078808570635,10.015227744040905,1035.567728167339
63,CSCO,GRU_Predictor,64,15,-0.0026407552523699,-2.781851919075081,-0.0050304736330471,0.0194939902037465,0.0197259340694012,,-2.7963108610203675,-0.020190134497553,-0.2349514453396707,3.2833179228749483,972.0368913897964
64,CSCO,CNN_SC_Predictor,32,15,-0.0026407552523699,-2.781851919075081,-0.0050304736330471,0.0194939902037465,0.0197259340694012,,-2.7963108610203675,-0.020190134497553,-0.2349514453396707,3.2833179228749483,972.0368913897964
65,CSCO,GRU_Predictor,32,15,-0.0026407552523699,-2.781851919075081,-0.0050304736330471,0.0194939902037465,0.0197259340694012,,-2.7963108610203675,-0.020190134497553,-0.2349514453396707,3.2833179228749483,972.0368913897964
66,CSCO,MLP_Predictor,32,15,0.0595428354901894,36.360707251328606,0.0657517310150607,1.7355415399335343,1.746246727467759,,37.08293730800579,0.0519353247719501,-2.103678665798328,30.979904318497248,1370.8293730800578
67,CSCO,MLP_SC_Predictor,64,15,-0.006538678240775,-4.8981741374012735,-0.008857457752986,0.0335603381515555,0.0339856420165196,,-4.869259493646917,-0.036807813559322,-0.3105338867119093,4.308000347935247,951.3074050635308
68,CSCO,MLP_Predictor,64,15,-0.0026407552523699,-2.781851919075081,-0.0050304736330471,0.0194939902037465,0.0197259340694012,,-2.7963108610203675,-0.020190134497553,-0.2349514453396707,3.2833179228749483,972.0368913897964
69,CSCO,GRUEncoder_SC_Agent,64,15,0.0106528704683972,7.234171455346109,0.0130816843677144,0.9839187395784098,0.9859080052571982,,4.618402712453258,0.0157351483397586,-1.6203757828261762,23.326102610313207,1046.1840271245326
70,CSCO,CNNEncoder_SC_Agent,64,15,0.01559282755621,7.9546186066656,0.0143844821097027,0.2519999014368152,0.2587433331166291,,7.515373708691778,0.033870771391328,-0.8122783278451585,11.804911922354982,1075.1537370869178
71,CSCO,DQN_Agent,64,15,0.0157933182941771,7.553718394364791,0.0136595269337518,0.0713332226453428,0.0708590861404558,,7.634624866506328,0.0620254043330568,-0.426159625064294,6.28070633948719,1076.3462486650633
72,CSCO,MLPEncoder_SC_Agent,64,15,0.0779118991508287,45.39655080138102,0.0820914119373978,1.333180398061939,1.3375829662830525,,51.72918905308607,0.0734749358460324,-1.8193050185391184,27.152325133002,1517.2918905308609
73,CSCO,MLPEncoder_Agent,64,15,-0.0050208415264374,-4.093899718115155,-0.0074030736313113,0.0209782037724073,0.0212162786095666,,-4.067359519140769,-0.0372174708823323,-0.2459162435210316,3.406016248660785,959.3264048085924
74,CSCO,CNN_Predictor,64,15,-0.0026407552523699,-2.781851919075081,-0.0050304736330471,0.0194939902037465,0.0197259340694012,,-2.7963108610203675,-0.020190134497553,-0.2349514453396707,3.2833179228749483,972.0368913897964
75,CSCO,CNNEncoder_Agent,64,15,0.0561515207072815,34.27563055930057,0.0619812487509956,1.6596365317190986,1.6702680149782554,,34.5375034304312,0.0501766381265979,-2.059478066693446,30.29486758579185,1345.375034304312
76,CSCO,GRUEncoder_Agent,64,15,0.0301370483355434,19.67276334359812,0.0355746172578627,1.5814283072935202,1.5915357457515205,,16.517910999900597,0.0303427161750077,-2.035296012087393,29.57245092874983,1165.179109999006
77,CSCO,CNN_SC_Predictor,64,15,-0.0026407552523699,-2.781851919075081,-0.0050304736330471,0.0194939902037465,0.0197259340694012,,-2.7963108610203675,-0.020190134497553,-0.2349514453396707,3.2833179228749483,972.0368913897964
78,CSCO,CNNEncoder_SC_Agent,32,15,0.0449909555655603,27.024786108087056,0.0488694143003382,1.273703945701841,1.2767549867437211,,26.48911620152369,0.0456384015705257,-1.809630141296204,26.539749094012137,1264.891162015237
79,CSCO,MLPEncoder_SC_Agent,32,15,-0.0026407552523699,-2.781851919075081,-0.0050304736330471,0.0194939902037465,0.0197259340694012,,-2.7963108610203675,-0.020190134497553,-0.2349514453396707,3.2833179228749483,972.0368913897964
80,CSCO,GRUEncoder_Agent,32,15,0.001727603028101,-0.2548873841070727,-0.0004609175119476,0.0598848305376216,0.0600341029391874,,-0.4195563474739856,0.0084712161970711,-0.4034438259438679,5.754677339982212,995.80443652526
81,CSCO,DQN_SC_Agent,32,15,0.0092951068433322,4.5238963534837255,0.008180644400513,0.2724355391779203,0.2767190981094704,,3.835901861110597,0.0205738127710472,-0.8513474861268754,12.274235339335396,1038.359018611106
82,CSCO,GRU_SC_Predictor,32,15,-0.0106543054439023,-6.950742941844416,-0.0125691554102069,0.1140113051817691,0.115151146043132,,-7.01010919498475,-0.0304081900287784,-0.5686042114968031,7.940292926934015,929.8989080501524
83,CSCO,CNNEncoder_Agent,32,15,-0.005861329090484,-4.38203849282728,-0.0079241202401939,0.0837987666602783,0.0858269747501038,,-4.51223401691243,-0.0192611360637227,-0.4846261793785356,6.807401704257941,954.8776598308756
84,Bitmex,CNNEncoder_Agent,64,15,0.0018785171636004,0.1985457222420216,0.00138843162407,0.0011073732544386,0.0011073279425463,,0.1979538081422106,0.0579858648388207,-0.0534108959663403,0.3979376526350977,1001.979538081422
85,Bitmex,CNNEncoder_SC_Agent,64,15,-0.0012735119194529,-0.2494262715375937,-0.001744239661102,0.0049975197642101,0.0050058307083972,,-0.2526609312507844,-0.0178506243307078,-0.1181583100953294,0.845366977283862,997.4733906874922
86,Bitmex,MLPEncoder_SC_Agent,64,15,0.0034646798988458,0.4279583343856528,0.0029927156250744,0.0047558713497621,0.0047600586007405,,0.4254759389033666,0.0511441510588496,-0.1105719596784021,0.8246754531426196,1004.2547593890336
87,Bitmex,CNN_Predictor,64,15,8.748005830838679e-05,-0.0577376635580474,-0.0004037598850213,0.0008728876496575,0.0008731385715339,,-0.058340625911569,0.0031885148189316,-0.0490565094315576,0.3533028925738137,999.4165937408844
88,Bitmex,GRUEncoder_SC_Agent,32,15,8.748005830838679e-05,-0.0577376635580474,-0.0004037598850213,0.0008728876496575,0.0008731385715339,,-0.058340625911569,0.0031885148189316,-0.0490565094315576,0.3533028925738137,999.4165937408844
89,Bitmex,GRUEncoder_Agent,32,15,0.0011560591296699,0.0982111964157857,0.0006867915833271,0.0052940157040392,0.0053023021568027,,0.0944928227932564,0.0164186084119824,-0.1191308665990856,0.8700828958654525,1000.9449282279326
90,Bitmex,DQN_Agent,64,15,-0.0015299362594145,-0.2863199829937921,-0.0020022376433132,0.0046804195764488,0.0046885827871767,,-0.2892307717956441,-0.02226058830795,-0.1146624610417405,0.8181075720418362,997.1076922820436
91,Bitmex,CNN_SC_Predictor,32,15,-0.0003847527377365,-0.1238242800699659,-0.0008659040564333,0.0029019312972972,0.0029058248162103,,-0.1258078363882646,-0.0069680522232296,-0.0895757403278551,0.6441864446831449,998.7419216361174
92,Bitmex,MLPEncoder_Agent,64,15,0.0025210158629551,0.290483271311361,0.0020313515476318,0.0011929454446903,0.001192756581612,,0.290053273598528,0.0748627669638227,-0.0548458874329234,0.4130268739328186,1002.9005327359852
93,Bitmex,CNN_SC_Predictor,64,15,0.0005392308682683,0.0105321983825478,7.365173694089433e-05,0.0060341723041084,0.0060456355135632,,0.0062427075702998,0.0073990813177355,-0.1278459410068869,0.9289169174299224,1000.062427075703
94,Bitmex,CNNEncoder_Agent,32,15,0.0073764814317645,0.9865986054103786,0.0068992909469257,0.0037104249818984,0.003709674474587,,0.9887871609627384,0.1229642548211099,-0.0934097416913316,0.728416620081863,1009.8878716096274
95,Bitmex,GRU_Predictor,32,15,0.002769129169633,0.3261564745080226,0.0022808145070491,0.001464899160375,0.0014648938452858,,0.3256417596611527,0.0740102501393381,-0.0607469755221359,0.4576904848624597,1003.2564175966116
96,Bitmex,CNN_Predictor,32,15,0.0011646106693463,0.0966620359516565,0.0006759582933682,0.0013952012250368,0.0013953250076556,,0.0957168417733555,0.0319992111826514,-0.0608341708650491,0.4466696488236777,1000.9571684177336
97,Bitmex,DQN_SC_Agent,32,15,0.0046559793342115,0.5990096366349807,0.0041888785778669,0.0057343553094332,0.0057418852869441,,0.5966954288849593,0.0625122668680516,-0.1205122873325428,0.905545586510667,1005.9669542888496
98,Bitmex,MLPEncoder_Agent,32,15,0.0042973014913627,0.544943141487009,0.0038107911992098,0.0018308701405452,0.0018293019314122,,0.545113985260889,0.1024592465591914,-0.0666515364315756,0.5116780531720746,1005.4511398526088
99,Bitmex,MLPEncoder_SC_Agent,32,15,0.0054213597142638,0.7056493824821919,0.004934611066309,0.0017830462010015,0.0017828768793823,,0.7068526245039835,0.131003816857803,-0.0646013582044311,0.5049510934171917,1007.0685262450398
100,Bitmex,DQN_Agent,32,15,-0.0009973343723657,-0.2082663116771777,-0.0014564077739662,0.0073420911283188,0.0073548959163624,,-0.2132590989581217,-0.0113207942848456,-0.1425600096103914,1.024655567178356,997.8674090104188
101,Bitmex,GRUEncoder_SC_Agent,64,15,0.0054322570532505,0.7130308822965381,0.0049862299461296,0.009976599320867,0.0099884181312885,,0.7084218860690612,0.0553803261254756,-0.1594961872801967,1.194426097707176,1007.0842188606906
102,Bitmex,GRU_SC_Predictor,32,15,8.748005830838679e-05,-0.0577376635580474,-0.0004037598850213,0.0008728876496575,0.0008731385715339,,-0.058340625911569,0.0031885148189316,-0.0490565094315576,0.3533028925738137,999.4165937408844
103,Bitmex,MLP_Predictor,32,15,8.748005830838679e-05,-0.0577376635580474,-0.0004037598850213,0.0008728876496575,0.0008731385715339,,-0.058340625911569,0.0031885148189316,-0.0490565094315576,0.3533028925738137,999.4165937408844
104,Bitmex,MLP_SC_Predictor,64,15,-0.0016057299474292,-0.2980928752747538,-0.0020845655613619,0.0033682992175908,0.0033704375460427,,-0.300037504688089,-0.0277130167616991,-0.097657197644305,0.6940221812849329,996.9996249531192
105,Bitmex,GRUEncoder_Agent,64,15,-0.0014424233418686,-0.2713252945679037,-0.001897379682293,0.0081709570940088,0.00818363731226,,-0.2767516536427366,-0.0156513099975174,-0.1507528089566531,1.080947207056506,997.2324834635726
106,Bitmex,GRU_Predictor,64,15,0.0054322570532505,0.7130308822965381,0.0049862299461296,0.009976599320867,0.0099884181312885,,0.7084218860690612,0.0553803261254756,-0.1594961872801967,1.194426097707176,1007.0842188606906
107,Bitmex,CNNEncoder_SC_Agent,32,15,-0.001794369427932,-0.3215950255210513,-0.0022489162623849,0.0082531437218703,0.0082657495504308,,-0.3269288439201886,-0.0194772442748592,-0.1518510950299477,1.0863698965948263,996.730711560798
108,Bitmex,DQN_SC_Agent,64,15,0.0077599564466845,1.041970045223605,0.0072865038127524,0.0044637144509226,0.0044628219481333,,1.044177302281787,0.1178695229871763,-0.1027347061316606,0.7989437818031649,1010.441773022818
109,Bitmex,MLP_SC_Predictor,32,15,0.0061641967568526,0.8176317541795612,0.0057177045746822,0.0098836277241154,0.0098954608271174,,0.8138798160023611,0.0630686244404553,-0.1579965156784417,1.1888476624650062,1008.1387981600236
110,Bitmex,GRU_SC_Predictor,64,15,0.0008016739998728,0.0469590369287275,0.0003283848736274,0.0044841640235014,0.0044917374157773,,0.0437812100990413,0.0124384784761208,-0.1099445566479631,0.8007717873156575,1000.4378121009904
111,GE,DQN_Agent,64,15,0.0392785014511565,37.3600589003356,0.0498799184250141,0.4087017935661259,0.4024880945535243,,43.101424483606046,0.0693668797778999,-1.0028851985212408,17.496217973637282,1431.0142448360605
112,GE,MLP_Predictor,64,15,0.0719621447806906,63.88426498607544,0.08529274363962,0.9546341659494808,0.9482871576256358,,82.76808399376186,0.0808017662619444,-1.5236726428136187,26.73987640764559,1827.6808399376189
113,GE,DQN_SC_Agent,64,15,0.0457812058751061,42.154857380570974,0.0562815185321374,0.3882493532949778,0.3821706721012544,,50.240627433595385,0.0826242279281164,-0.9698040630258664,17.052822804976845,1502.406274335954
114,GE,MLPEncoder_SC_Agent,64,15,0.0132286104105316,16.758048318003794,0.0223738962857193,0.1162020805822545,0.1120526770993328,,17.7414556538165,0.0563586400602042,-0.5389779644379502,9.329274267385896,1177.414556538165
115,GE,MLPEncoder_SC_Agent,32,15,0.0702411652428569,63.70698919769522,0.0850560603440523,1.2518903806712511,1.2454935739951505,,80.42894980773269,0.0698126592601934,-1.757460354693832,30.62133072096585,1804.289498077327
116,GE,MLPEncoder_Agent,64,15,0.0077434341977378,12.616794441363355,0.0168448523916733,0.1074268088306782,0.1034072355475828,,13.002676536164332,0.0362039704889653,-0.5228950820736321,8.970099208714363,1130.0267653616434
117,GE,GRUEncoder_Agent,32,15,0.0213558153343562,23.43139438472568,0.0312835706071103,0.2731166336966841,0.2684219547236118,,25.13002633011474,0.0484570671612959,-0.8293183083496525,14.302599716094148,1251.3002633011474
118,GE,GRU_SC_Predictor,64,15,0.0288024417871124,28.79527978873804,0.0384449663401041,0.2160989845611679,0.2110516494827321,,32.30563396991277,0.0745688970580028,-0.7270715717748533,12.722348031566924,1323.0563396991276
119,GE,MLP_SC_Predictor,32,15,0.0574875513896788,51.76134893803044,0.0691072749506414,0.6124972382050804,0.6059388200605661,,64.00115487707453,0.08099628308133,-1.2196771586614903,21.418693503937284,1640.011548770745
120,GE,GRUEncoder_Agent,64,15,0.0405529164743345,38.83211671002421,0.0518452826569081,0.5466827718558586,0.5410134846672262,,44.47337014540494,0.0615753263906129,-1.1657302389778497,20.235251323372243,1444.7337014540494
121,GE,CNN_SC_Predictor,64,15,0.034317801135475,33.87241127933705,0.0452235130565247,0.4697589292474597,0.4635028844939475,,37.88384987236129,0.056755780285692,-1.083443250896042,18.7576501195205,1378.838498723613
